,AF: Import: Cost: Border Compliance,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Median Case,AF: Exports: Lead Time: Median Case,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Goods,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Ores & Metals,AF: Exports: Goods,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: Commercial Service,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services",AF: Exports: Goods by Reporting Economy,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Imports: % of Total Goods Imports: Residual,AF: Goods Trade: % of GDP,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Total Goods Exports: The Arab World,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: Lead Time,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Imports: Number of Documents,AF: (DC)Imports: Lead Time,AF: Imports: % of Commercial Service Imports: Services: Travel,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: Special Categories,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Oil Exporting Countries,AF: (DC)Exports: fob: USD,AO: Imports: cif: Euro Area,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: Imports: cif: Countries or Area Not Specified,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Imports: % of Total Goods Imports: The Arab World,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Commercial Service,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,"AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Imports: % of Commercial Service Imports: Services: Transport
11/1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,11.6,0.1,12.3,,,,,,,,,,,,,,,,,,,,9.6,,12.4,,,,,,,,,0.1,,,,,,,,,,,,,,7.7,,0.1,,,,,,,,,,,,,,,,,,,
12/1963,,,,,,,,41.0557216,,125,,,13.11986389,8.36383462,0.22788446,70,35.37803138,,,70.1,,9.46729173,,18.54493581,18.54493581,0.99857347,,25.9615357,,0.57061341,1.3,14.2,0.1,15.4,,,,,,,,,,,,,0.57061341,,0.42796006,,,,,11.7,,15.5,,,1.39443796,,,,,,,,,,125,29,,3.2,,,,,,70,9.8,,,,,,,45.07845934,61.10060501,26.51911952,,,,,,,,,,,,
01/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,11.6,,12.2,,,,,,,,,,,,,,,,,,,,9.7,,12.2,,,,,,,,,0.1,,,,,,4.57,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
05/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.9,,12.9,,,,,,,,,,,,,,,,,,,,10.4,,12.9,,,,,,,,,,,,,,,4.91,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
06/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,14.2,,14.9,,,,,,,,,,,,,,,,,,,,12.5,,14.9,,,,,,,,,,,,,,10.55,5.43,14.91,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,
07/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,11.6,,12.5,,,,,,,,,,,,,,,,,,,,10.2,,12.5,,,,,,,,,,,,,,,4.37,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,
08/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,14.6,,15.3,,,,,,,,,,,,,,,,,,,,12.6,,15.3,,,,,,,,,,,,,,,4.44,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,
09/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.7,0.1,12.6,,,,,,,,,,,,,,,,,,,,10.1,,12.7,,,,,,,,,,,,,,12.86,5.33,14.14,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,
10/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,13,,13.6,,,,,,,,,,,,,,,,,,,,11.5,,13.6,,,,,,,,,,,,,,,4.44,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,
11/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.9,,17,,,,,,,,,,,,,,,,,,,,11.9,,17,,,,,,,,,,,,,,,5.66,,,,,,,,10.2,,0.1,,,,,,,,,,,,,,,,,,,
12/1964,,,,,,,,30.2510646,33.68945869,124,140.4,9.18803419,17.3358408,6.56562614,0.1629126,64,30.31609195,,,69.6,,12.87941589,,25.43103448,25.43103448,,57.12250712,23.49999869,,,1.5,19,0.3,20.3,,,,,,,,,,,,,,,,,,,,16,0.1,20.6,,,1.4982337,,,,,,0.1,,,,124,22.23,5.57,15.67,,,,,,64.03,13.5,,,,,,,44.25287356,54.43718347,32.60326449,,,,,,,,,9.18803419,,,
01/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,14,0.2,14.6,,,,,,,,,,,,,,,,,,,,12.4,,14.8,,,,,,,,,,,,,,,6.05,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,
02/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,6.7,,7.1,,,,,,,,,,,,,,,,,,,,5.2,,7.1,,,,,,,,,,,,,,,3.68,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,
03/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,14.5,,15.1,,,,,,,,,,,,,,,,,,,,12.4,,15.1,,,,,,,,,,,,,,21.17,3.73,13.46,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,
04/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,8.3,,8.9,,,,,,,,,,,,,,,,,,,,7.6,,8.9,,,,,,,,,,,,5.17,,,3.39,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,
05/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,11.5,,12.2,,,,,,,,,,,,,,,,,,,,9.4,,12.2,,,,,,,,,,,,5.34,,,5.48,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,
06/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.3,,19.3,,,,,,,,,,,,,,,,,,,,15.9,,19.3,,,,,,,,,,,,3.85,,14.36,4.85,13.72,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,
07/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,21.8,,23.1,,,,,,,,,,,,,,,,,,,,18.5,,23.1,,,,,,,,,0.1,,,2.07,,,5.37,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,
08/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,22.2,,23.1,,,,,,,,,,,,,,,,,,,,19,,23.1,,,,,,,,,,,,2.63,,,5.39,,,,,,,,15.7,,,,,,,,,,,,,,,,,,,,,
09/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,16.5,,17.4,,,,,,,,,,,,,,,,,,,,14.7,,17.4,,,,,,,,,,,,4.35,,9.05,3.83,14.59,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,
10/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,12.5,,14.1,,,,,,,,,,,,,,,,,,,,10.5,0.1,14.1,,,,,,,,,,,,7.23,,,3.18,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,
11/1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,14.6,0.1,15.2,,,,,,,,,,,,,,,,,,,,12.9,,15.3,,,,,,,,,,,,10.44,,,4.56,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,
12/1965,,,,,,,,28.52289387,38.66976025,121,129.3,6.96055684,17.09985058,4.18954814,0.12604762,74,41.43884892,,,69.5,,13.07219252,,20.86330935,20.86330935,0.14388489,54.36968291,19.37086148,,,2.6,21.7,0.3,24.1,,,,,,,,,,,,,,,0.14388489,,,,,18.5,,24.4,,,1.08015556,,,,,,0.1,,,11.6,121,29.35,4.95,12.69,,,,,,73.93,15.1,,,,,,,37.55395683,45.76089561,41.06746127,,,,,,,,,6.96055684,,,
01/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,14.4,,16.2,,,,,,,,,,,,,,,,,,,,12.3,,16.2,,,,,,,,,,,,6.77,,,5.39,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,
02/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9.7,0.2,10.2,,,,,,,,,,,,,,,,,,,,8.4,,10.4,,,,,,,,,,,,4.31,,,6.01,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,
03/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,16.7,,18.1,,,,,,,,,,,,,,,,,,,,14.2,,18.1,,,,,,,,,0.1,,,6.2,,17.28,4.99,16.39,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,
04/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,15.4,,16.9,,,,,,,,,,,,,,,,,,,,13,,16.9,,,,,,,,,,,,3.29,,,5.32,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,
05/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,15.5,,16.3,,,,,,,,,,,,,,,,,,,,12.5,,16.3,,,,,,,,,,,,4.62,,,6.4,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,
06/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,15,0.1,15.7,,,,,,,,,,,,,,,,,,,,12.6,,15.8,,,,,,,,,,,,5.94,,13.84,5.78,17.5,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,
07/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,16.4,,17.6,,,,,,,,,,,,,,,,,,,,13.4,,17.6,,,,,,,,,,,,2.84,,,4.22,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,
08/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,17.5,0.2,18.7,,,,,,,,,,,,,,,,,,,,15.6,,18.9,,,,,,,,,,,,5.91,,,4.6,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,
09/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,15.8,,17,,,,,,,,,,,,,,,,,,,,13.5,,17,,,,,,,,,0.1,,,7.03,,15.78,5.15,13.97,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,
10/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.7,0.2,16.5,,,,,,,,,,,,,,,,,,,,13.1,0.1,16.7,,,,,,,,,,,,9,,,4.25,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,
11/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,20.2,0.8,21.1,,,,,,,,,,,,,,,,,,,,16.6,,21.9,,,,,,,,,,,,6.18,,,5.6,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,
12/1966,,,,,,,,24.30320385,,128,,,20.80067679,3.67458971,0.06925056,67,31.2849162,,,71.6,0.0721231,12.45691007,,20.39106145,20.39106145,1.53631285,,13.92857176,,0.27932961,2.1,21.4,0.1,23.4,,,,,,,,,,,,,0.97765363,,0.55865922,,,,,19.7,,23.5,,,0.67290859,,,,,,,,,5.28,128,20.46,5.45,15.3,,,,,,67.36,15.9,,,,,,,46.7877095,51.71498182,35.64949323,,,,,,,,,,,,
01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,18.1,,18.814,,,,,,,,,,,,,,,,,,,,16.3,,18.814,,,,,,,,,,,,4.61,,,4.33,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,
02/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014,16.5,0.3,17.214,,,,,,,,,,,,,,,,,,,,14.7,,17.514,,,,,,,,,,,,5.59,,,5.13,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,
03/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114,18.6,,19.714,,,,,,,,,,,,,,,,,,,,16.5,,19.714,,,,,,,,,,,,4.4,,14.6,5.38,14.84,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,
04/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.214,19.7,,20.914,,,,,,,,,,,,,,,,,,,,16.5,,20.914,,,,,,,,,,,,3.2,,,5.28,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,
05/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.514,20.8,0.4,21.914,,,,,,,,,,,,,,,,,,,,18,,22.314,,,,,,,,,,,,2.25,,,7.27,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,
06/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714,20.4,0.2,21.914,,,,,,,,,,,,,,,,,,,,15.9,,22.114,,,,,,,,,,,,1.64,,7.09,6.06,18.61,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,
07/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714,24.4,0.7,25.414,,,,,,,,,,,,,,,,,,,,20.7,,26.114,,,,,,,,,,,,1.62,,,5.44,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,
08/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,22.4,0.2,23.7,,,,,,,,,,,,,,,,,,,,18.6,,23.9,,,,,,,,,0.1,,,5.07,,,4.95,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,
09/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,19.7,0.1,20.9,,,,,,,,,,,,,,,,,,,,14.7,,21,,,,,,,,,,,,7.07,,13.76,4.58,14.97,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,
10/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,23.6,0.4,25.8,,,,,,,,,,,,,,,,,,,,20.2,0.1,26.2,,,,,,,,,,,,10.51,,,4.56,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,
11/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,19.5,,20.1,,,,,,,,,,,,,,,,,,,,12.6,,20.1,,,,,,,,,,,,12.53,,,5.48,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,
12/1967,,,,,,,,27.78525263,35.83952473,126,138.364,6.93243907,20.8816634,3.86887815,0.08634348,66,33.68319605,,,66.407,0.07492626,8.02551661,,24.56819311,24.56819311,4.47091421,50.70610853,11.47410301,4.4095747,2.87770868,2.5,33.4,1,34.9,,,,,,,,,,,,,3.89717951,,0.5737347,,,,,22.2,,35.9,,,0.8276095,,,,,,,,,7.42,126,30.2,4.42,14.46,,,,,,66.41,19.4,,,,4.0603047,2.46162297,,37.27769663,46.35572631,40.87586694,,0.39822497,,,,,6.52192767,,6.93243907,,,
01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,22,0.1,23.2,,,,,,,,,,,,,,,,,,,,15.7,,23.3,,,,,,,,,,,,3.75,,,4.32,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,
02/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,20,,20.8,,,,,,,,,,,,,,,,,,,,15.1,,20.8,,,,,,,,,,,,8.06,,,6.87,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,
03/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,16.8,0.8,18.4,,,,,,,,,,,,,,,,,,,,13.6,,19.2,,,,,,,,,,,,3.27,,15.09,9.58,20.77,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,
04/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,22.2,0.8,23.7,,,,,,,,,,,,,,,,,,,,18.5,,24.5,,,,,,,,,,,,4.44,,,6.28,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,
05/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,23,,24.9,,,,,,,,,,,,,,,,,,,,20.1,,24.9,,,,,,,,,,,,2.74,,,6.37,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,
06/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,20.9,0.2,22.8,,,,,,,,,,,,,,,,,,,,15.6,,23,,,,,,,,,,,,3.14,,10.32,4.99,17.64,,,,,,,13.1,,0.5,,,,,,,,,,,,,,,,,,,
07/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24.7,1,26.7,,,,,,,,,,,,,,,,,,,,20.8,,27.7,,,,,,,,,,,,2.3,,,7.75,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,
08/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,34.8,0.6,35.9,,,,,,,,,,,,,,,,,,,,22.3,,36.5,,,,,,,,,,,,5.26,,,6.41,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,
09/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,24.1,,25.8,,,,,,,,,,,,,,,,,,,,21.7,,25.8,,,,,,,,,,,,12.4,,19.96,5.82,19.98,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,
10/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,23.5,0.5,25.2,,,,,,,,,,,,,,,,,,,,20.3,0.1,25.7,,,,,,,,,,,,14.98,,,6.42,,,,,,,,16.6,,0.3,,,,,,,,,,,,,,,,,,,
11/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,21.1,1.1,22.3,,,,,,,,,,,,,,,,,,,,17.4,,23.4,,,,,,,,,,,,7.37,,,5.05,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,
12/1968,,,,,,,,33.28592256,29.70249289,114,124.434,11.63267274,16.00906678,5.1492991,0.05314144,72,18.74208057,,,71.817,,7.24394321,,29.93441664,29.93441664,,58.66483437,13.54368899,12.57896735,,3.3,30.3,1.2,32.6,,,,,,,,,,,,,,,,,,,,24,,33.8,,,1.03516311,,,,,,,,,4.55,114,26.91,6.54,18.01,,,,,,71.82,20.8,,0.2,,,,,51.32350279,38.09208735,41.82833069,,,,,,,,,11.63267274,,,
01/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,18.9,0.2,19.9,,,,,,,,,,,,,,,,,,,,16.1,,20.1,,,,,,,,,,,,4.77,,,7.61,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
02/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,19,0.6,20.6,,,,,,,,,,,,,,,,,,,,14.7,,21.2,,,,,,,,,,,,6.34,,,6.74,,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
03/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,23.7,0.2,25.2,,,,,,,,,,,,,,,,,,,,19.4,,25.4,,,,,,,,,,,,3.84,,14.95,5.01,19.36,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,
04/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,21.8,0.2,23.9,,,,,,,,,,,,,,,,,,,,19,,24.1,,,,,,,,,,,,2.95,,,5.32,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,
05/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,21.9,1,23.7,,,,,,,,,,,,,,,,,,,,16.2,0.1,24.7,,,,,,,,,,,,3.57,,,6.26,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,
06/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,28.2,1.2,29.9,,,,,,,,,,,,,,,,,,,,22.5,,31.1,,,,,,,,,,,,3.32,,9.84,4.94,16.52,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,
07/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.993,15.324,0.471,16.852,,,,,,,,,,,,,,,,,,,,12.468,,17.323,,,,,,,,,,,,5.06,,,6.69,,,,,,,,9.904,,0.006,,,,,,,,,,,,,,,,,,,
08/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.379,28.034,0.753,29.66,,,,,,,,,,,,,,,,,,,,22.773,0.025,30.413,,,,,,,,,,,,10.64,,,5.84,,,,,,,,19.966,,,,,,,,,,,,,,,,,,,,,
09/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.787,33.926,5.791,35.924,,,,,,,,,,,,,,,,,,,,28.605,0.009,41.715,,,,,,,,,,,,9.06,,24.77,6.2,18.73,,,,,,,24.189,,0.002,,,,,,,,,,,,,,,,,,,
10/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.723,27.946,0.243,30.432,,,,,,,,,,,,,,,,,,,,21.121,0.017,30.675,,,,,,,,,0.006,,,14.37,,,6.49,,,,,,,,17.224,,,,,,,,,,,,,,,,,,,,,
11/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555,23.526,1.917,25.164,,,,,,,,,,,,,,,,,,,,18.831,0.017,27.081,,,,,,,,,,,,11.28,,,6.91,,,,,,,,16.203,,,,,,,,,,,,,,,,,,,,,
12/1969,,,,,,,,40.31567894,33.70681001,126,123.524,12.15715165,20.58064447,5.98716833,0.141624,82,29.07649846,,,81.884,,8.72160624,,26.07346979,26.07346979,3.98734796,42.53991127,14.76340659,14.8661727,2.16037321,4.048,30.663,1.305,33.406,,,,,,,,,,,,,3.37550681,,0.61184114,,,,,24.75,0.025,34.711,,,1.46489906,,,,,,,,,7.83,126,33.48,6.23,19.63,,,,,,81.92,20.248,,,,8.53113565,3.06499142,,40.8626838,38.05079936,38.14843102,,0.17162657,,,,,11.59612707,,12.15715165,,,
01/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.659,22.983,0.732,25.13,,,,,,,,,,,,,,,,,,,,18.316,0.015,25.862,,,,,,,,,,,,4.38,,,7.04,,,,,,,,15.828,,0.22,,,,,,,,,,,,,,,,,,,
02/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.953,23.577,0.49,25.042,,,,,,,,,,,,,,,,,,,,19.318,0.021,25.532,,,,,,,,,,,,4.21,,,5.17,,,,,,,,15.41,,0.002,,,,,,,,,,,,,,,,,,,
03/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.544,24.054,0.276,26.322,,,,,,,,,,,,,,,,,,,,19.872,0.006,26.598,,,,,,,,,,,,5.23,,13.82,6.48,18.69,,,,,,,16.843,,,,,,,,,,,,,,,,,,,,,
04/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.886,27.008,0.36,28.534,,,,,,,,,,,,,,,,,,,,23.283,0.032,28.894,,,,,,,,,,,,5.63,,,3.19,,,,,,,,19.512,,,,,,,,,,,,,,,,,,,,,
05/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.658,25.418,0.694,27.382,,,,,,,,,,,,,,,,,,,,21.049,0.007,28.076,,,,,,,,,,,,9.63,,,2.89,,,,,,,,17.706,,,,,,,,,,,,,,,,,,,,,
