,AF: Arms Imports: SIPRI Trend Indicator Values (TIV),AF: (DC)Arms Exports: SIPRI Trend Indicator Values (TIV),AF: Armed Forces Personnel: Total,AF: Armed Forces Personnel: % of Total Labour Force,"AF: Presence of Peace Keepers: Number of Troops, Police and Military Observers in Mandate",AF: Military Expenditure,AF: Military Expenditure,AF: Military Expenditure as % of GDP,AF: Military Expenditure as % of General Government Expenditure,AF: (DC)Military Expenditure as % of Central Government Expenditure,AF: International Development Association: Resource Allocation Index: 1=Low To 6=High,AF: International Development Association: Grants,AF: Debt Forgiveness Grants,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Australia,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Austria,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Belgium,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Canada,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Czech Republic,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Denmark,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: European Commission,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Finland,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: France,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Germany,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Greece,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Iceland,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Ireland,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Italy,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Japan,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Korea,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Luxembourg,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Netherlands,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: New Zealand,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Norway,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Poland,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Portugal,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Slovak Republic,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Slovenia,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Spain,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Sweden,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: Switzerland,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: United Kingdom,AF: Net Bilateral Aid Flows from Development Assistance Committee Donors: United States,AF: Net Official Flows from UN Agencies: IAEA,AF: Net Official Flows from UN Agencies: IFAD,AF: (DC)Net Official Flows from UN Agencies: UNAIDS,AF: Net Official Flows from UN Agencies: UNICEF,AF: Net Official Flows from UN Agencies: UNHCR,AF: Net Official Flows from UN Agencies: UNDP,AF: Net Official Flows from UN Agencies: UNFPA,AF: (DC)Net Official Flows from UN Agencies: UNPBF,AF: (DC)Net Official Flows from UN Agencies: UNRWA,AF: (DC)Net Official Flows from UN Agencies: UNTA,AF: Net Official Flows from UN Agencies: WFP,AF: Net Official Flows from UN Agencies: WHO,AF: Net Official Flows from UN Agencies: FAO,AF: Net Official Flows from UN Agencies: ILO,AF: Net Official Development Assistance Received: Current Price,AF: Net Official Development Assistance and Official Aid Received: Current Price,AF: Net Official Development Assistance Received: 2016 Price,AF: Net Official Development Assistance and Official Aid Received: 2016 Price,AF: (DC)Net Official Development Assistance Received: 2014 Price,AF: (DC)Net Official Development Assistance Received: 2013 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2013 Price,AF: (DC)Net Official Development Assistance Received: 2012 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2012 Price,AF: (DC)Net Official Development Assistance Received: 2011 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2011 Price,AF: (DC)Net Official Development Assistance Received: 2010 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2010 Price,AF: (DC)Net Official Development Assistance Received: 2009 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2009 Price,AF: (DC)Net Official Development Assistance Received: 2008 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2008 Price,AF: (DC)Net Official Development Assistance Received: 2007 Price,AF: (DC)Net Official Development Assistance and Official Aid Received: 2007 Price,AF: Net Official Development Assistance Received: % of Gross National Income,AF: Net Official Development Assistance Received: % of Central Government Expenditure,AF: Net Official Development Assistance Received: % of Gross Capital Formation,"AF: Net Official Development Assistance Received: % of Imports of Goods, Services and Primary Income",AF: Net Official Development Assistance Received per Capita: Current Price,AF: IMF Account: Fund Position: Use of Fund Credit (UFC),AF: IMF Account: Fund Position: UFC: General Resources Account,"AF: IMF Account: Fund Position: UFC: Outstanding Loans: Structural Adj. Facility, Poverty Reduction and Growth Facility & Trust Fund",AF: IMF Account: Fund Position: Fund Holdings of Currency,AF: IMF Account: Fund Position: Net Cumulative Allocation: Escrow Account,AF: IMF Account: Fund Position: Overdue Obligations,AF: IMF Account: Fund Position: USD: Allocations of SDRs to Date,AF: IMF Account: Fund Position: USD: Quota,AF: IMF Account: Fund Position: USD: Reserve Tranche Position,AF: IMF Account: Fund Position: USD: Lending to the Fund,AF: IMF Account: Fund Position: USD: Use of Fund Credit (UFC),AF: IMF Account: Fund Position: USD: UFC: General Resources Account,"AF: IMF Account: Fund Position: USD: UFC: Outstanding Loans: Structural Adj. Facility, Poverty Reduction and Growth Facility & Trust Fund",AF: IMF Account: Fund Position: USD: Fund Holdings of Currency,AF: IMF Account: Fund Position: USD: Net Cumulative Allocation: Escrow Account,AF: IMF Account: Fund Position: USD: Overdue Obligations,AF: IMF Account: Fund Position: SDR Holdings: % of Allocation,AF: IMF Account: Fund Position: Currency Holdings: % of Quota,AF: IMF Account: Fund Position: UFC: % of Quota
06/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2019007126382,,,5.29090227685013,41.5830322043238,-100,,,,,47.6198462507996,,,,4.26379769197694,
09/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2019007126382,,,8.09706006071027,45.3564287647999,-100,,,,,51.5541328236673,,,,4.26379769197694,
12/2003,,,,,,,,,,,,,,25.9515875954232,-34.92560689115113,-48.50746268656717,-55.85714285714286,104.216699246021,,131.096774193548,44.7467297522961,-11.07470511140236,4.97470489038786,-11.31035972777358,-3.79888268156424,,-20.09132420091325,34.6506704304869,324.03785488959,341.8410041841,-68.0084745762712,-12.35840507476212,-31.37254901960785,13.0134735458429,,-76,,,-71.08366086468277,52.1802325581396,13.0827067669173,-24.61009174311927,32.1482005386143,,,,58.2788671023965,-96.44513137557959,-92.89678135405104,-33.33333333333333,,,-2.15311004784689,-25.51020408163265,,,,21.6755613581011,21.6755613581011,7.29747476433731,7.29747476433731,6.34773691066826,5.66876197853051,6.34773691066826,7.07402983866069,7.07402983866069,6.52158932052217,6.52158932052217,6.87145007421082,6.87145007421082,6.00568211711474,6.00568211711474,6.48802948494264,6.48802948494264,5.16876109564648,5.16876109564648,,,7.5434318715511,,16.1258543741206,,,,40.2019007126382,,,9.30083616208783,46.9751276849604,-100,,,,,53.2418497912997,,,,4.26379769197694,
03/2004,,,8.33333333333333,2.49545760198626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.282044693985,,,7.76854267182612,44.914676562633,-100,,,,,45.7914880597707,,,,0.60505362669178,
06/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4.66595796688411,4.6659579893542,,,,,,4.66595799528345,,,-69.07046062587808,0,
09/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2.74173030354423,2.74173029893959,,,,,,2.74173029787371,,,-86.22769700722924,0,
12/2004,,,,,,,,,,,,,,35.3984406713232,153.790613718412,25.3623188405797,125.242718446602,-23.09585669355941,,-20.82635399218314,1.90837859924049,13.8540899042004,20.7228915662651,-8.48964677222899,11.6144018583043,,-13.33333333333334,-2.22746331236896,28.3439964291028,1.98863636363635,-36.42384105960265,16.7248287449916,615,-1.52660657167781,,725,,,221.553398058252,32.9512893982808,25.0664893617021,127.167630057803,60.211202371395,,,,-23.331039229181,19730.4347826087,807.8125,-77.40863787375415,,,-4.15647921760391,-252.05479452054797,,,,44.9886111930324,44.9886111930324,34.4653044290012,34.4653044290012,34.7116958393712,32.0102998322518,34.7116958393712,32.3149347273295,32.3149347273295,31.6522261500427,31.6522261500427,32.1815728131518,32.1815728131518,31.9740923641959,31.9740923641959,31.553842797935,31.553842797935,25.0341690295996,25.0341690295996,,,-15.90900554251639,,38.8563301872212,,,,0,,,4.51133074463385,4.5113307423708,,,,,,4.51133073937795,,,-90.74479695277216,0,
03/2005,,,-79.23076923076923,-80.28488996522624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2.04747011940511,2.0474701256726,,,,,,2.04747012247786,,,-90.14573238552033,0,
06/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-0.65533032243181,-0.65533033087933,,,,,,-0.65533033348557,,,-89.4385681978709,0,
09/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-1.32944878494577,-1.32944876558113,,,,,,-1.32944876831179,,,-84.59021643843616,0,
12/2005,,,,,,-1.90579062271071,,,,,,,,26.2059340432131,-24.84589853010906,-11.21387283236995,-27.01149425287356,59.0860597439545,,66.7136812411848,21.0471698113208,-5.69579288025889,17.831004657352,32.0777319313191,79.8126951092612,,-31.20879120879121,-26.58804610024123,-58.81636911662417,-58.72794800371401,52.0833333333333,-12.42387332521315,-7.89210789210788,-11.48678576701609,,180.30303030303,,,14.7342995169082,-20.58189655172414,-6.06060606060604,-1.82581134770769,69.3841627156972,,,,53.411131059246,-80.00438500328876,21.8588640275387,133.088235294118,,,22.7040816326531,,,,,22.8209500398158,22.8209500398158,22.1277711782039,22.1277711782039,22.2609590657757,19.4035800856402,22.2609590657757,18.3997513788472,18.3997513788472,17.9454689682768,17.9454689682768,18.9843810909847,18.9843810909847,19.2551559185884,19.2551559185884,18.5051715434303,18.5051715434303,22.6661282691335,22.6661282691335,,,-15.28129237851853,,18.380058812762,,,,0,,,-7.96787012566339,-7.96787010988746,,,,,,-7.96787010719072,,,-18.09190051835789,0,
03/2006,,,0,-4.48098024687162,,,1.47566544153023,-18.06430553580069,-21.34936355608313,-21.34936355608313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-4.63188562180298,-4.63188561918959,,,,,,-4.63188561687454,,,-14.79569053765366,0,
06/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1.56221337267885,1.56221337424231,,,,,,1.56221337426792,,,392.188070080125,0,
09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1.85654073104006,1.8565407063308,,,,,,1.85654070791087,,,118.250443244093,0,
12/2006,,,,,,7.02292452078669,,,,,,,,8.05830650644255,33.4384858044164,-83.85416666666666,50.1968503937008,56.7788085391752,114.285714285714,25.3384094754653,-13.91941391941392,4.73575840768703,-17.44776962168267,18.9055729114179,-36.86342592592593,51.8900343642612,46.6453674121406,18.6564439576488,51.1893033075299,-75.81552305961753,45.8904109589041,10.4311543810848,-63.99132321041214,16.2301918265221,66.6666666666667,18.5585585585586,-65.07936507936508,,-4.68421052631579,4.97512437810946,-0.509337860781,12.0816660603856,6.47879845255254,,,,8.19192510239906,-17.87280701754385,7.06214689265537,17.0347003154574,,,-38.46153846153846,,,,,4.37111295125003,4.37111295125003,1.10785477880801,1.10785477880801,1.1095990125645,1.32983163216637,1.1095990125645,1.68289320054426,1.68289320054426,1.44927967526612,1.44927967526612,1.48055465415241,1.48055465415241,1.08007025975296,1.08007025975296,1.69024595006375,1.69024595006375,4.72463199475965,4.72463199475965,,,-18.35400481791699,,1.29612526189039,,,,0,,,5.25698194108473,5.25698193193501,,,,,,5.25698192736411,,,10.5463958303527,0,
03/2007,-91.42857142857143,,88.8888888888889,84.5763903770507,,,7.95423366081763,-4.81077347951201,-18.35634886952277,-18.35634886952277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4.81251038789412,4.81251037861279,,,,,,4.81251038264348,,,4216.64913187007,0,
06/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2.4470384351361,2.44703842539336,,,,,,2.44703842344147,,,667.801312614644,0,
09/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5.43737982793796,5.43737984708833,,,,,,5.43737984713336,,,1921.00054507465,0,
12/2007,,,,,,67.1766385505368,,,,,,176.341857696671,,25.8792493736568,137.58865248227,-46.7741935483871,39.4495412844037,146.23226634348,152.857142857143,37.4957813027337,39.1851516523314,25.5570117955439,33.6525307797538,84.0410204254598,58.1118240146654,3.84615384615384,61.2200435729848,90.8923076923077,-5.96723142803947,20,50.2347417840376,1.69452713533317,12.3493975903615,35.5051664753157,229.090909090909,36.6261398176292,-13.63636363636363,,140.198785201546,20.9607927617406,12.0022753128555,9.01456448537465,7.87698313754265,60,,,42.5635478637101,-77.03604806408545,49.7361477572559,25.3369272237197,,,5.40540540540541,-72.66666666666667,,,,71.4004051316678,71.4004051316678,57.2342857856795,57.2342857856795,57.3467177503161,57.9138436736027,57.3467177503161,57.9246419468832,57.9246419468832,58.7731263512067,58.7731263512067,57.6322205926213,57.6322205926213,57.3483624202113,57.3483624202113,26.238510790531,26.238510790531,25.8791815895756,25.8791815895756,,4.04714691152408,61.2966678429375,,67.1788081005964,,,,0,,,5.04162372283009,5.04162373665371,,,,,,5.04162373828019,,,257.004372554041,0,
03/2008,1266.66666666667,,0,-1.79239569104942,,,67.2995298005338,35.3349660712258,15.3278417190673,15.3278417190673,-4.15335451010013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2448979591837,,92.2448979591837,0,,,8.89377853024836,8.89377853458271,,,109.342733395948,,109.342733395948,8.89377853156387,,,-96.7197667948315,0,92.2448980125884
06/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2448979591837,,92.2448979591837,0,,,7.78891721864488,7.78891722406083,,,107.21869393449,,107.21869393449,7.78891722589119,,,-89.54114410825574,0,92.2448980125884
09/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1284916201117,,63.1284916201117,0,,,0.03675045927917,0.03675045049953,,,63.1884420683041,,63.1884420683041,0.03675044763554,,,-99.85409175085609,0,63.1284916451236
12/2008,,,,,,9.54201651856208,,,,,,-57.46253167565965,-59.60040636640704,31.0164372754892,175.502487562189,27.2727272727273,-4.60526315789474,-39.81875560960074,296.421845574388,23.6622484045164,13.6115267026605,36.0647181628393,1.84237461617195,35.3994934377159,-41.27536231884058,-41.61220043572984,-14.72972972972974,88.1205673758865,105.949905949906,55.8139534883721,12.1875,26.0639495609097,109.11528150134,36.6765515780555,4.41988950276242,57.7308120133482,-80.45112781954887,,65.0344827586207,31.5939447907391,-19.80700863382429,19.9471549253843,39.4444884697678,100,,,35.3945371775417,18.6046511627907,5.99118942731277,-9.67741935483871,,,-69.23076923076923,987.804878048781,,,,-3.9796095239596,-3.9796095239596,-5.54713495366461,-5.54713495366461,-5.77379472234104,-5.30165283097605,-5.77379472234104,-5.13682351504448,-5.13682351504448,-5.71892043690971,-5.71892043690971,-5.27003620248424,-5.27003620248424,-5.4275262463939,-5.4275262463939,17.8390633099032,17.8390633099032,17.8439636885529,17.8439636885529,,-55.74380068970469,-2.31234116193368,,-6.1331021736174,63.1284916201117,,63.1284916201117,0,,,-2.52989277351984,-2.5298927816591,,,59.0015156662277,,59.0015156662277,-2.52989278251162,,,-80.0985196839591,0,63.1284916451236
03/2009,265.853658536585,,84.3137254901961,81.1803051366677,,,10.1725814292628,-8.99051483648143,-6.55314123434831,-6.55314123434831,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9915074309979,,23.9915074309979,0,,,-9.0863151450922,-9.08631513442905,,,12.7252483216883,,12.7252483216883,-9.08631513666005,,,-14.75150176572732,0,23.9915074382229
06/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9830148619958,,47.9830148619958,0,,,-4.98218045444491,-4.98218044258211,,,40.6102340364097,,40.6102340364097,-4.98218044556868,,,-46.7603192394233,0,47.9830148420722
09/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3493150684932,,19.3493150684932,0,,,491.777450412539,1.74360387802428,,,21.4302943642284,,21.4302943642284,1.74360388042469,,,3243387.45507083,0,19.3493150454701
12/2009,,,,,,4.71325735204844,,,,,,121.992243736645,-89.18692372170997,26.8420205920206,-30.12135221034383,-2.38095238095238,84.1379310344828,11.8926200327143,-38.02850356294537,70.7225089321159,13.1831324611377,7.55657844265439,150.301507537688,14.7336915856064,77.3938795656466,-46.64179104477613,12.6782884310618,-42.24145317453517,61.4815170888814,499.253731343284,4.1782729805014,32.1157452889167,-46.66666666666666,-10.16660209221232,235.449735449736,-17.91255289139633,100,-6.66666666666665,37.7768491433347,8.36378400324806,26.8524382520583,0.64534144146939,41.1232347341801,-37.5,,,10.7873353880639,,59.9334995843724,20,,,,-41.70403587443946,,,,27.8989669404534,27.8989669404534,31.7657648941786,31.7657648941786,31.5409121713631,30.1464831070314,31.5409121713631,30.2966445770963,30.2966445770963,30.200351948454,30.200351948454,30.3687398847739,30.3687398847739,30.7234460072833,30.7234460072833,27.1385054305376,27.1385054305376,,,,18.9572041813427,9.89322951713112,18.2943539859223,24.8696535443195,19.3493150684932,,19.3493150684932,0,,,491.990710081066,1.78026935704098,,,21.4740543658401,,21.4740543658401,1.78026936104857,,,93193.4837235769,0,19.3493150454701
03/2010,129.333333333333,,172.06914893617,166.35196793715,,,4.87038058460979,-10.62425440918311,-11.68805768373484,-11.68805768373484,5.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0239726027397,,29.0239726027397,0,,,490.648569336434,1.54951666832799,,,31.0232205724911,,31.0232205724911,1.5495166688762,,,74321.171820278,0,29.0239725959277
06/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10616929698707,,8.10616929698707,0,,,454.158455453264,-4.7241858707935,,,2.9990329248624,,2.9990329248624,-4.72418586721449,,,53059.0893284629,0,8.10616931213368
09/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10616929698707,,8.10616929698707,0,,,-1.77903379502188,-1.77903379250911,,,6.18292400860881,,6.18292400860881,-1.77903379263399,,,-0.1968525494252,0,8.10616931213368
12/2010,,,,,,18.3735366834975,,,,,,-54.96014754686702,8325.58139534884,5.53998351195384,2.52222451933018,193.90243902439,-18.7800963081862,14.8508040244217,-49.17592947489459,-10.6615509824439,-27.90874140024282,-7.9172610556348,17.5667536639229,39.2541649374518,-99.22092376182526,-11.18881118881118,28.2700421940928,-19.38881471591751,121.968862560653,288.875051888751,-14.70588235294118,-22.26052862840533,-16.10576923076923,3.66600534805486,6.94006309148266,20.360824742268,-1.92307692307692,264.285714285714,-38.49964614295824,14.5497689521669,-11.83225162256615,-27.60874256296433,-1.3788914504703,90,170.4,,-0.50581689428426,,-31.18503118503117,15.4761904761905,,,,335.769230769231,,,,3.77698332122402,3.77698332122402,1.47164920479866,1.47164920479866,0.79928353379621,1.17903494478186,0.79928353379621,1.6107653909644,1.6107653909644,1.49244071852684,1.49244071852684,1.49998183658933,1.49998183658933,0.40254937243995,0.40254937243995,,,,,-18.96443220427032,-29.06562642833036,-18.44283706576426,-26.51354959701068,0.96545641853006,8.10616929698707,,8.10616929698707,0,,,-1.7641098002435,-1.76410979735649,,,6.19905776973963,,6.19905776973963,-1.76410980058489,,,-0.06337020609234,0,8.10616931213368
03/2011,9.59302325581395,,19.9632446382138,16.611437602742,-20,,9.26471361705393,-6.78237379866052,-5.12954631932553,-5.12954631932553,-4.54545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,4.43037573103785,4.43037573379691,,,4.43037573314003,,4.43037573314003,4.43037573160413,,,-0.07002964734802,0,0
06/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,8.21910135009648,8.21910134860318,,,8.21910134097707,,8.21910134097707,8.21910134827275,,,-0.07540051415007,0,0
09/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0.34933529522337,0.34933529301982,,,0.34933529497081,,0.34933529497081,0.34933529511257,,,-0.09039778983804,0,0
12/2011,,,,,,9.27735808921363,,,,,,18.3299877997146,-99.04315024381268,8.0542016958202,60.7078039927405,-57.26141078838174,11.0671936758893,-15.71203953279425,-14.32880844645551,17.3217074440396,27.5243842537366,20.2556158017041,12.2438524590164,14.8033038147139,450,3.1496062992126,-0.21929824561403,1.71144644828855,0.77381112034975,-70.12169086251068,8.77742946708465,-5.6695652173913,69.9140401146132,15.3935763022133,39.0855457227139,-85.01070663811564,147.058823529412,21.5686274509804,-5.27700147953313,25.3597906672482,34.5413363533409,80.3091598177405,3.95087857794231,184.210526315789,17.7514792899408,,-2.26232841891205,,10.8006042296072,8.41924398625428,,,,-88.3495145631068,,,,6.11140647506476,6.11140647506476,1.20837842599352,1.20837842599352,1.54274104433172,1.36488993931498,1.54274104433172,2.19496980476692,2.19496980476692,2.09674477370905,2.09674477370905,-0.66289263940197,-0.66289263940197,,,,,,,-5.22688481711557,-19.19407562845311,1.78310556005715,-14.68568351692244,2.82806150999278,15.9256801592568,,15.9256801592568,0,,,-0.30966311688177,-0.3096631164409,,,15.5667010826811,,15.5667010826811,-0.309663116397,,,-0.09201634887153,0,15.9256801468526
03/2012,75.0663129973475,,10.9354628422425,6.15663216391137,-6.25,,9.97015571972611,-6.39776555948527,-11.2440565619587,-11.2440565619587,1.9047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9256801592568,,15.9256801592568,0,,,-2.2969845492088,-2.2969845503433,,,13.2628851922332,,13.2628851922332,-2.29698454625283,,,-0.08126432968885,0,15.9256801468526
06/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9256801592568,,15.9256801592568,0,,,-5.17984454290932,-5.17984453928779,,,9.92091014488902,,9.92091014488902,-5.17984453945287,,,-0.0653584074513,0,15.9256801468526
09/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5998672859987,,28.5998672859987,0,,,-1.24454643696866,-1.24454643394554,,,26.9993822231093,,26.9993822231093,-1.24454643337815,,,-1.95216177035508,0,28.599867287895
12/2012,,,,,,-26.77156025197768,,,,,,11.7079220476869,-100,-6.92033441053947,42.2172030867683,25.2427184466019,-30.0711743772242,-54.96335776149234,11.7957746478873,-9.61730449251248,-29.40270173604424,8.59903381642512,2.81454434809067,-4.40571110699054,0,-30.53435114503817,-21.0989010989011,-14.05825945359146,16.2556725177329,180.457306180779,-12.96829971181557,-36.8547197640118,167.622259696459,-9.12171906547448,-3.81760339342523,12.3809523809524,-34.92063492063492,-29.03225806451612,-45.86948976049982,-6.41850756653332,19.3602693602694,2.47980728354825,-11.15762942110345,-20.37037037037038,65.5778894472362,,-11.00130039011704,,-2.04498977505113,-3.80348652931853,,,,600,-16.99029126213593,,,-2.89871959381221,-2.89871959381221,-3.11045833916166,-3.11045833916166,-3.20685810699563,-2.72883769053226,-3.20685810699563,-1.54620613739761,-1.54620613739761,-1.56070707510857,-1.56070707510857,,,,,,,,,-13.79668850103572,21.4645501182276,-14.7504481551923,-27.46860820278692,-6.15178980492444,10.9330280480824,,10.9330280480824,0,,,0.10773808581897,0.10773808295772,,,11.0525451678167,,11.0525451678167,0.10773808317517,,,-1.56705480753251,0,10.9330280615882
03/2013,-21.06060606060606,,-0.64639341853974,-5.59018985747098,53.3333333333333,,-20.23242835100621,-35.46441641350964,-43.4360040309728,-43.4360040309728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83457355466514,,6.83457355466514,0,,,-3.22057377100622,-3.22057377438928,,,3.39388729887577,,3.39388729887577,-3.22057377349919,,,-4.35395806280183,0,6.83457356258399
06/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83457355466514,,6.83457355466514,0,,,-0.89545684067024,-0.8954568458407,,,5.87791605730316,,5.87791605730316,-0.89545684289977,,,-4.35121615715458,0,6.83457356258399
09/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.55521155830754,,-8.55521155830754,0,,,-0.52557700718635,-0.52557700485104,,,-9.03582434168615,,-9.03582434168615,-0.52557700682655,,,-6.23114324037093,0,-8.55521155945416
