,LEAP - 4026 (Parent Series),daily series test 1,International Reserves,Testing 9.7 (f),QC Team Testing: Case: 985.11
Region,Test,Test,Chile,Test,Test
Subnational,,,,,
Frequency,"Daily, ""5 observation""","Daily, ""Everyday""","Daily, ""Everyday""","Daily, ""Everyday""","Daily, ""5 observation"""
Unit,%,Person,USD mn,Unit,NA
Source,CDM_Stress_Test_STP_QA_Akshata,test22_10,Central Bank of Chile,Test AC 9.7,QC_Test (Full Scale)
Status,Active,Active,Active,Active,Active
Series ID,366946997 (CDCC),352636197,114157808,383129097,379564047
SR Code,SR88307687,SR88086077,SR1393378,SR101306137,SR108100567
Mnemonic,,,,,
Function Information,,,,,
First Obs. Date,02/02/2015,01/12/2013,31/12/1995,28/10/2016,13/01/2003
Last Obs. Date,27/03/2015,18/12/2013,07/05/2019,06/12/2016,26/08/2016
Last Update Time,27/03/2015,12/02/2016,15/05/2019,10/10/2018,26/08/2016
Series remarks,,this is my remark,,,
Suggestions,,,,,
03/10/2012,,,,,238.77147766
04/10/2012,,,,,238.29209622
05/10/2012,,,,,237.56872852
07/10/2012,,,39321,,
08/10/2012,,,,,237.62542955
09/10/2012,,,,,237.11683849
10/10/2012,,,,,237.04295533
11/10/2012,,,,,236.95017182
12/10/2012,,,,,236.97766323
15/10/2012,,,39834,,236.9604811
16/10/2012,,,,,237.2628866
17/10/2012,,,,,237.38316151
18/10/2012,,,,,237.75257732
19/10/2012,,,,,237.93298969
22/10/2012,,,,,238.41580756
23/10/2012,,,39396,,238.71305842
24/10/2012,,,,,239.04295533
25/10/2012,,,,,239.5137457
26/10/2012,,,,,239.34020619
29/10/2012,,,,,239.87800687
30/10/2012,,,,,240.01202749
31/10/2012,,,38943,,240.08247423
01/11/2012,,,,,240.04810997
02/11/2012,,,,,240.15120275
05/11/2012,,,,,240.25601375
06/11/2012,,,,,240.37113402
07/11/2012,,,38762,,240.24398625
08/11/2012,,,,,240.27835052
09/11/2012,,,,,239.91752577
12/11/2012,,,,,239.88487973
13/11/2012,,,,,239.79209622
14/11/2012,,,,,239.79209622
15/11/2012,,,39498,,239.4209622
16/11/2012,,,,,239.70103093
19/11/2012,,,,,239.66666667
20/11/2012,,,,,239.5532646
21/11/2012,,,,,239.5532646
22/11/2012,,,,,239.70618557
23/11/2012,,,39408,,239.70446735
26/11/2012,,,,,239.84879725
27/11/2012,,,,,240.05154639
28/11/2012,,,,,240.01030928
29/11/2012,,,,,239.95017182
30/11/2012,,,39719,,240.08247423
03/12/2012,,,,,240.20790378
04/12/2012,,,,,240.63917526
05/12/2012,,,,,240.895189
06/12/2012,,,,,240.83161512
07/12/2012,,,39923,,240.71821306
10/12/2012,,,,,240.83676976
11/12/2012,,,,,240.74570447
12/12/2012,,,,,240.29553265
13/12/2012,,,,,239.63230241
14/12/2012,,,,,239.77147766
15/12/2012,,,41074,,
17/12/2012,,,,,239.57216495
18/12/2012,,,,,239.56185567
19/12/2012,,,,,239.40378007
20/12/2012,,,,,239.64948454
21/12/2012,,,,,239.06013746
23/12/2012,,,41073,,
24/12/2012,,,,,239.01718213
25/12/2012,,,,,239.33333333
26/12/2012,,,,,239.12371134
27/12/2012,,,,,239.14089347
28/12/2012,,,,,239.19243986
31/12/2012,,,41649.5,,
02/01/2013,,,,,239.24914089
03/01/2013,,,,,239.32817869
04/01/2013,,,,,238.64261168
07/01/2013,,,41130,,239.42439863
08/01/2013,,,,,239.64089347
09/01/2013,,,,,239.95360825
10/01/2013,,,,,240.04295533
11/01/2013,,,,,239.80068729
14/01/2013,,,,,239.89690722
15/01/2013,,,42350.6,,239.98109966
16/01/2013,,,,,239.3161512
17/01/2013,,,,,239.18041237
18/01/2013,,,,,238.63402062
21/01/2013,,,,,238.97250859
22/01/2013,,,,,239.3814433
23/01/2013,,,40624.8,,238.47079038
24/01/2013,,,,,238.54467354
25/01/2013,,,,,239.05154639
28/01/2013,,,,,239.29381443
29/01/2013,,,,,239.29209622
30/01/2013,,,,,239.22680412
31/01/2013,,,39954.1,,239.27147766
01/02/2013,,,,,239.28350515
04/02/2013,,,,,239.37113402
05/02/2013,,,,,239.28006873
06/02/2013,,,,,239.26460481
07/02/2013,,,39167,,239.11168385
08/02/2013,,,,,238.8814433
13/02/2013,,,,,239.01890034
14/02/2013,,,,,238.92268041
15/02/2013,,,39717.5,,239.03436426
18/02/2013,,,,,239.23024055
19/02/2013,,,,,239.33848797
20/02/2013,,,,,239.33848797
21/02/2013,,,,,239.24054983
22/02/2013,,,,,239.80756014
23/02/2013,,,39852,,
25/02/2013,,,,,239.93814433
26/02/2013,,,,,240.25945017
27/02/2013,,,,,240.77491409
28/02/2013,,,39330,,240.91924399
01/03/2013,,,,,240.83848797
04/03/2013,,,,,241.01890034
05/03/2013,,,,,241.07216495
06/03/2013,,,,,240.95704467
07/03/2013,,,38739,,240.30068729
11/03/2013,,,,,240.40721649
12/03/2013,,,,,240.62886598
13/03/2013,,,,,240.73195876
14/03/2013,,,,,240.80068729
15/03/2013,,,39544,,240.51890034
18/03/2013,,,,,240.90034364
19/03/2013,,,,,241.54810997
20/03/2013,,,,,241.23539519
21/03/2013,,,,,241.96219931
22/03/2013,,,,,241.44158076
23/03/2013,,,39257,,
25/03/2013,,,,,242.31443299
26/03/2013,,,,,242.33161512
27/03/2013,,,,,242.38487973
28/03/2013,,,,,242.34879725
29/03/2013,,,,,242.32302405
31/03/2013,,,39832,,
01/04/2013,,,,,242.36597938
02/04/2013,,,,,242.20446735
03/04/2013,,,,,241.95532646
04/04/2013,,,,,242.37628866
05/04/2013,,,,,242.23367698
07/04/2013,,,39264,,
08/04/2013,,,,,242.12714777
09/04/2013,,,,,242.36426117
10/04/2013,,,,,242.53264605
11/04/2013,,,,,242.23367698
12/04/2013,,,,,242.45532646
15/04/2013,,,41166,,242.81786942
16/04/2013,,,,,243.20103093
17/04/2013,,,,,243.06701031
18/04/2013,,,,,243.35738832
19/04/2013,,,,,244.0790378
22/04/2013,,,,,244.48281787
23/04/2013,,,40422,,244.81443299
24/04/2013,,,,,244.97766323
25/04/2013,,,,,245.40549828
26/04/2013,,,,,245.83505155
29/04/2013,,,,,246.27319588
30/04/2013,,,41227,,246.75601375
01/05/2013,,,,,246.36426117
02/05/2013,,,,,246.5532646
03/05/2013,,,,,246.18728522
06/05/2013,,,,,246.33333333
07/05/2013,,,40906,,246.66838488
08/05/2013,,,,,246.79896907
09/05/2013,,,,,246.88487973
10/05/2013,,,,,246.80756014
13/05/2013,,,,,246.87628866
14/05/2013,,,,,246.98797251
15/05/2013,,,40084,,247.24742268
16/05/2013,,,,,247.24398625
17/05/2013,,,,,247.02749141
20/05/2013,,,,,247.40034364
21/05/2013,,,,,247.36597938
22/05/2013,,,,,247.48797251
23/05/2013,,,39963,,247.25085911
24/05/2013,,,,,247.42955326
27/05/2013,,,,,247.75429553
28/05/2013,,,,,247.75257732
29/05/2013,,,,,247.7766323
30/05/2013,,,,,247.89175258
31/05/2013,,,40148,,247.80068729
03/06/2013,,,,,247.7371134
04/06/2013,,,,,247.64261168
05/06/2013,,,,,247.10824742
06/06/2013,,,,,246.895189
07/06/2013,,,40329,,246.29381443
10/06/2013,,,,,246.25773196
11/06/2013,,,,,246.14948454
12/06/2013,,,,,246.21649485
13/06/2013,,,,,246.34536082
14/06/2013,,,,,246.24914089
15/06/2013,,,40846,,
17/06/2013,,,,,246.88316151
18/06/2013,,,,,247.07560137
19/06/2013,,,,,247.08247423
20/06/2013,,,,,247.38316151
21/06/2013,,,,,247.00171821
23/06/2013,,,40349,,
24/06/2013,,,,,247.42611684
25/06/2013,,,,,247.44329897
27/06/2013,,,,,248.11512027
28/06/2013,,,,,248.48281787
30/06/2013,,,41003,,
01/07/2013,,,,,248.71305842
02/07/2013,,,,,249.32646048
03/07/2013,,,,,249.33161512
04/07/2013,,,,,250.27491409
05/07/2013,,,,,250.895189
07/07/2013,,,39741.88162,,
08/07/2013,,,,,251.49828179
09/07/2013,,,,,251.3024055
10/07/2013,,,,,251.33161512
15/07/2013,,,40916.67524,,251.07044674
16/07/2013,,,,,251.35051546
17/07/2013,,,,,251.32474227
18/07/2013,,,,,252.63917526
19/07/2013,,,,,252.66151203
22/07/2013,,,,,254.1443299
23/07/2013,,,40884.54514,,255.47938144
24/07/2013,,,,,256.99312715
25/07/2013,,,,,258.03780069
26/07/2013,,,,,258.91752577
29/07/2013,,,,,257.98109966
30/07/2013,,,,,257.86082474
31/07/2013,,,40083.11864,,257.66323024
01/08/2013,,,,,258.03780069
02/08/2013,,,,,258.92439863
05/08/2013,,,,,262.51030928
06/08/2013,,,,,266.02405498
07/08/2013,,,40442.45230636,,268.63917526
08/08/2013,,,,,269.81443299
09/08/2013,,,,,268.67182131
12/08/2013,,,,,269.31271478
13/08/2013,,,,,269.30927835
14/08/2013,,,,,269.4467354
15/08/2013,,,40909.90260997,,269.54123711
16/08/2013,,,,,270.02920962
19/08/2013,,,,,270.42955326
20/08/2013,,,,,271.04639175
21/08/2013,,,,,271.33161512
22/08/2013,,,,,272.29725086
23/08/2013,,,40030.76119845,,272.48969072
26/08/2013,,,,,273.20962199
27/08/2013,,,,,274.60652921
28/08/2013,,,,,275.41065292
29/08/2013,,,,,277.40206186
30/08/2013,,,,,277.83161512
31/08/2013,,,40678.87230388,,
02/09/2013,,,,,278.7628866
03/09/2013,,,,,282.5
04/09/2013,,,,,284.1443299
05/09/2013,,,,,286.89862543
06/09/2013,,,,,289.3419244
07/09/2013,,,40392.58033,,
09/09/2013,,,,,294.2233677
10/09/2013,,,,,293.91924399
11/09/2013,,,,,295.06701031
12/09/2013,,,,,296.04123711
13/09/2013,,,,,293.06013746
15/09/2013,,,41843.74269,,
16/09/2013,,,,,289.28178694
17/09/2013,,,,,287.79553265
18/09/2013,,,,,284.95360825
19/09/2013,,,,,281.47594502
20/09/2013,,,,,277.895189
23/09/2013,,,40806.36602371,,277.61168385
24/09/2013,,,,,278.18728522
25/09/2013,,,,,280.07044674
26/09/2013,,,,,279.95017182
27/09/2013,,,,,282.90034364
30/09/2013,,,42302.74443808,,284.43986254
01/10/2013,,,,,283.51202749
02/10/2013,,,,,284.75773196
03/10/2013,,,,,285.6975945
04/10/2013,,,,,285.07216495
07/10/2013,,,40897.68933826,,285.89003436
08/10/2013,,,,,287.09278351
09/10/2013,,,,,286.78006873
10/10/2013,,,,,289.32646048
11/10/2013,,,,,289.57044674
14/10/2013,,,,,289.81958763
15/10/2013,,,41483.21544338,,290.86082474
16/10/2013,,,,,290.50859107
17/10/2013,,,,,291.34879725
18/10/2013,,,,,290.7628866
21/10/2013,,,,,291.66666667
22/10/2013,,,,,291.47250859
23/10/2013,,,41410.81903454,,291.99140893
24/10/2013,,,,,292.33161512
25/10/2013,,,,,292.09965636
28/10/2013,,,,,293.93814433
29/10/2013,,,,,294.53608247
30/10/2013,,,40817.37790931,,295.36597938
31/10/2013,,,,,294.89347079
01/11/2013,,,,,292.48797251
05/11/2013,,,,,292.01718213
06/11/2013,,,,,293.15463918
07/11/2013,,,41019.12058688,,294.75601375
08/11/2013,,,,,294.89003436
11/11/2013,,,,,296.20103093
12/11/2013,,,,,296.57560137
13/11/2013,,,,,297.52233677
14/11/2013,,,,,298.76632302
15/11/2013,,,41148.89074208,,301.11340206
18/11/2013,,,,,299.48109966
19/11/2013,,,,,300.37800687
20/11/2013,,,,,300.00171821
21/11/2013,,,,,300.42783505
22/11/2013,,,,,299.98797251
23/11/2013,,,40028.54152188,,
25/11/2013,,,,,299.97250859
26/11/2013,,,,,300.10137457
27/11/2013,,,,,299.90206186
28/11/2013,,,,,299.95704467
29/11/2013,,,,,299.2628866
30/11/2013,,,39902.84184147,,
01/12/2013,,100,,,
02/12/2013,,100,,,299.32302405
03/12/2013,,100,,,298.91065292
04/12/2013,,100,,,297.72852234
05/12/2013,,100,,,297.3556701
06/12/2013,,,,,296.08591065
07/12/2013,,100,39386.88972,,
08/12/2013,,100,,,
09/12/2013,,500,,,294.45532646
10/12/2013,,500,,,293.79037801
11/12/2013,,500,,,292.95532646
12/12/2013,,500,,,290.66838488
13/12/2013,,600,,,287.27319588
14/12/2013,,1000,,,
15/12/2013,,1000,40603.91071,,
16/12/2013,,1000,,,285.38316151
17/12/2013,,1000,,,284.43986254
18/12/2013,,1000,,,283.0652921
19/12/2013,,,,,282.02405498
20/12/2013,,,,,280.00859107
23/12/2013,,,40881.15461,,280.07388316
24/12/2013,,,,,278.39690722
25/12/2013,,,,,277.8814433
26/12/2013,,,,,279.3024055
27/12/2013,,,,,281.58247423
30/12/2013,,,41093.66952,,284.20962199
31/12/2013,,,,,285.10996564
02/01/2014,,,,,288.37972509
03/01/2014,,,,,291.05841924
06/01/2014,,,,,290.90034364
07/01/2014,,,41025.72944,,295.73195876
08/01/2014,,,,,296.00343643
09/01/2014,,,,,298.38659794
10/01/2014,,,,,295.90893471
13/01/2014,,,,,294.22508591
14/01/2014,,,,,292.90378007
15/01/2014,,,40455.84241,,292.60137457
16/01/2014,,,,,293.50171821
17/01/2014,,,,,294.18728522
20/01/2014,,,,,294.87457045
21/01/2014,,,,,295.07044674
22/01/2014,,,,,295.51890034
23/01/2014,,,39587.73204,,296.12886598
24/01/2014,,,,,296.09278351
27/01/2014,,,,,295.97079038
28/01/2014,,,,,296.08419244
29/01/2014,,,,,295.85051546
30/01/2014,,,,,296.08591065
31/01/2014,,,40001.7637,,
03/02/2014,,,,,296.02920962
04/02/2014,,,,,296.6185567
05/02/2014,,,,,297.07044674
06/02/2014,,,,,297.30068729
07/02/2014,,,40344.82404,,298.39347079
10/02/2014,,,,,299.21821306
11/02/2014,,,,,299.67353952
12/02/2014,,,,,300.27147766
13/02/2014,,,,,300.46219931
14/02/2014,,,,,300.63230241
15/02/2014,,,40233.60440502,,
17/02/2014,,,,,300.65292096
18/02/2014,,,,,300.4862543
19/02/2014,,,,,301.6975945
20/02/2014,,,,,302.74226804
21/02/2014,,,,,304.0652921
23/02/2014,,,40237.34318669,,
24/02/2014,,,,,305.17353952
25/02/2014,,,,,305.98281787
26/02/2014,,,,,306.51890034
27/02/2014,,,,,307.14604811
28/02/2014,,,39977.2736,,301.09621993
03/03/2014,,,,,300.96391753
04/03/2014,,,,,300.74398625
05/03/2014,,,,,303.5257732
06/03/2014,,,,,304.24914089
07/03/2014,,,39543.88635,,304.99140893
10/03/2014,,,,,305.32130584
11/03/2014,,,,,305.03436426
12/03/2014,,,,,303.87972509
13/03/2014,,,,,303.76975945
14/03/2014,,,,,303.23024055
15/03/2014,,,40513.53341,,
17/03/2014,,,,,303.76804124
18/03/2014,,,,,303.91924399
19/03/2014,,,,,304.10137457
20/03/2014,,,,,304.80412371
21/03/2014,,,,,305.12027491
23/03/2014,,,40300.04404,,
24/03/2014,,,,,305.6580756
25/03/2014,,,,,306.06185567
26/03/2014,,,,,306.72852234
27/03/2014,,,,,306.57731959
28/03/2014,,,,,306.27835052
31/03/2014,,,40969.67741607,,306.18728522
01/04/2014,,,,,306.28006873
02/04/2014,,,,,306.3161512
03/04/2014,,,,,306.61340206
04/04/2014,,,,,306.67869416
07/04/2014,,,40101.08213,,305.50687285
08/04/2014,,,,,306.20618557
09/04/2014,,,,,306.26460481
10/04/2014,,,,,305.98969072
11/04/2014,,,,,305.63230241
14/04/2014,,,,,305.69072165
15/04/2014,,,40939.78931,,305.65120275
16/04/2014,,,,,305.56701031
17/04/2014,,,,,305.82817869
18/04/2014,,,,,306.0790378
21/04/2014,,,,,306.06013746
22/04/2014,,,,,306.67182131
23/04/2014,,,40357.61169,,306.76460481
24/04/2014,,,,,307.29553265
25/04/2014,,,,,307.64261168
28/04/2014,,,,,307.95360825
29/04/2014,,,,,308.75257732
30/04/2014,,,40282.60097,,308.62371134
01/05/2014,,,,,308.47938144
02/05/2014,,,,,308.59278351
05/05/2014,,,,,308.98453608
06/05/2014,,,,,309.28694158
07/05/2014,,,40201.64089,,309.61683849
08/05/2014,,,,,310.43298969
09/05/2014,,,,,310.80756014
12/05/2014,,,,,310.67525773
13/05/2014,,,,,311.11340206
14/05/2014,,,,,311.68213058
15/05/2014,,,40952.98365,,312.46563574
16/05/2014,,,,,312.09621993
19/05/2014,,,,,311.42783505
20/05/2014,,,,,312.59793814
21/05/2014,,,,,313.49656357
22/05/2014,,,,,313.76116838
23/05/2014,,,40712.13813,,313.59793814
26/05/2014,,,,,312.95360825
27/05/2014,,,,,313.63230241
28/05/2014,,,,,312.96563574
29/05/2014,,,,,312.42611684
30/05/2014,,,,,312.48281787
31/05/2014,,,40903.75409,,
02/06/2014,,,,,312.90034364
03/06/2014,,,,,313.37113402
04/06/2014,,,,,313.33676976
05/06/2014,,,,,313.79725086
06/06/2014,,,,,313.60996564
07/06/2014,,,40784.28738258,,
08/06/2014,,,,,313.28865979
09/06/2014,,,,,313.28865979
10/06/2014,,,,,313.54467354
11/06/2014,,,,,313.53608247
12/06/2014,,,,,313.52233677
13/06/2014,,,,,313.42611684
15/06/2014,,,41149.30114025,,313.49656357
16/06/2014,,,,,313.49656357
17/06/2014,,,,,313.59793814
18/06/2014,,,,,313.26460481
19/06/2014,,,,,313.56357388
20/06/2014,,,,,313.41924399
22/06/2014,,,,,313.5137457
23/06/2014,,,40799.9254731,,313.5137457
24/06/2014,,,,,313.59621993
25/06/2014,,,,,313.68900344
26/06/2014,,,,,313.8419244
27/06/2014,,,,,313.71821306
29/06/2014,,,,,313.70103093
30/06/2014,,,41087.57194116,,313.70103093
01/07/2014,,,,,313.8161512
02/07/2014,,,,,313.79725086
03/07/2014,,,,,313.90893471
04/07/2014,,,,,314.03780069
06/07/2014,,,,,314.41065292
07/07/2014,,,40187.10034486,,314.41065292
08/07/2014,,,,,314.88831615
09/07/2014,,,,,315.24226804
10/07/2014,,,,,315.90034364
15/07/2014,,,40982.99965155,,315.62714777
16/07/2014,,,,,315.62714777
17/07/2014,,,,,316.19415808
18/07/2014,,,,,316.48281787
21/07/2014,,,,,316.82130584
22/07/2014,,,,,317.29381443
23/07/2014,,,40504.3897567,,317.78522337
24/07/2014,,,,,318.40034364
25/07/2014,,,,,319.05841924
28/07/2014,,,,,319.73883162
29/07/2014,,,,,320.82302405
30/07/2014,,,,,321.30584192
31/07/2014,,,40369.45376754,,321.46391753
01/08/2014,,,,,320.92439863
04/08/2014,,,,,321.26632302
05/08/2014,,,,,321.67525773
06/08/2014,,,,,322.1185567
07/08/2014,,,39988.66438664,,322.81958763
08/08/2014,,,,,323.19415808
11/08/2014,,,,,323.71134021
12/08/2014,,,,,324.40034364
13/08/2014,,,,,325.08247423
14/08/2014,,,,,326.07044674
15/08/2014,,,40479.16381125,,324.17010309
18/08/2014,,,,,321.57560137
19/08/2014,,,,,319.49312715
20/08/2014,,,,,319.36082474
21/08/2014,,,,,318.82817869
22/08/2014,,,,,317.4742268
23/08/2014,,,40877.33700242,,
25/08/2014,,,,,315.43986254
26/08/2014,,,,,314.2628866
27/08/2014,,,,,313.80412371
28/08/2014,,,,,312.31271478
29/08/2014,,,,,311.17353952
31/08/2014,,,40296.80962424,,
01/09/2014,,,,,309.70790378
02/09/2014,,,,,309.78865979
03/09/2014,,,,,312.58419244
04/09/2014,,,,,314.84707904
05/09/2014,,,,,315.20790378
07/09/2014,,,39408.69922981,,
08/09/2014,,,,,315.58762887
09/09/2014,,,,,316.38316151
10/09/2014,,,,,316.60309278
11/09/2014,,,,,316.93986254
12/09/2014,,,,,316.87628866
15/09/2014,,,41338.78315878,,316.85910653
16/09/2014,,,,,316.81099656
17/09/2014,,,,,316.59965636
18/09/2014,,,,,315.93642612
19/09/2014,,,,,315.95189003
22/09/2014,,,,,315.97766323
23/09/2014,,,40859.4372248,,315.9742268
24/09/2014,,,,,316.03092784
25/09/2014,,,,,315.9862543
26/09/2014,,,,,316.03780069
29/09/2014,,,,,316.24398625
30/09/2014,,,40087.22348552,,316.30756014
01/10/2014,,,,,316.38316151
02/10/2014,,,,,316.41580756
03/10/2014,,,,,316.53092784
06/10/2014,,,,,316.6580756
07/10/2014,,,38768.05931959,,316.79725086
08/10/2014,,,,,316.9209622
09/10/2014,,,,,317.23024055
10/10/2014,,,,,317.2628866
13/10/2014,,,,,317.13230241
14/10/2014,,,,,317.65463918
15/10/2014,,,39842.20981325,,317.82130584
16/10/2014,,,,,317.9604811
17/10/2014,,,,,317.88831615
20/10/2014,,,,,318.10824742
21/10/2014,,,,,318.26632302
22/10/2014,,,,,318.32817869
23/10/2014,,,39366.87156755,,318.43642612
24/10/2014,,,,,318.4209622
27/10/2014,,,,,318.65292096
28/10/2014,,,,,318.97594502
29/10/2014,,,,,319.12371134
30/10/2014,,,39814.01717786,,319.79381443
31/10/2014,,,,,319.99312715
03/11/2014,,,,,320.62199313
04/11/2014,,,,,321.17010309
05/11/2014,,,,,321.06185567
06/11/2014,,,,,321.06185567
07/11/2014,,,39585.16688135,,321.89175258
10/11/2014,,,,,321.895189
11/11/2014,,,,,321.91408935
12/11/2014,,,,,322.14089347
13/11/2014,,,,,322.49140893
14/11/2014,,,,,322.41408935
15/11/2014,,,41410.56517462,,
17/11/2014,,,,,322.74226804
18/11/2014,,,,,322.89175258
19/11/2014,,,,,323.30756014
20/11/2014,,,,,323.56185567
21/11/2014,,,,,324.02061856
23/11/2014,,,40579.28171197,,
24/11/2014,,,,,324.36941581
25/11/2014,,,,,324.8161512
26/11/2014,,,,,325.22164948
27/11/2014,,,,,325.65635739
28/11/2014,,,,,325.63058419
30/11/2014,,,39911.14598968,,
01/12/2014,,,,,324.56185567
02/12/2014,,,,,322.29209622
03/12/2014,,,,,322.26632302
04/12/2014,,,,,322.22852234
05/12/2014,,,,,322.29037801
07/12/2014,,,39169.16648846,,
08/12/2014,,,,,322.8814433
09/12/2014,,,,,323.08762887
10/12/2014,,,,,323.37457045
11/12/2014,,,,,324.4742268
12/12/2014,,,,,324.73367698
15/12/2014,,,40376.52201655,,324.96563574
16/12/2014,,,,,325.75429553
17/12/2014,,,,,325.96219931
18/12/2014,,,,,324.74570447
19/12/2014,,,,,321.53264605
22/12/2014,,,,,321.3024055
23/12/2014,,,41440.83845938,,322.70790378
24/12/2014,,,,,323.27835052
25/12/2014,,,,,323.19931271
26/12/2014,,,,,323.76804124
30/12/2014,,,40446.93642576,,323.9862543
31/12/2014,,,,,324.4742268
05/01/2015,,,,,325.24226804
06/01/2015,,,,,326.89347079
07/01/2015,,,39738.16765355,,328.08762887
08/01/2015,,,,,330.73883162
09/01/2015,,,,,330.91237113
10/01/2015,,,,,331.00343643
12/01/2015,,,,,331.54467354
13/01/2015,,,,,332.20618557
14/01/2015,,,,,333.15635739
15/01/2015,,,40096.61709922,,333.36769759
16/01/2015,,,,,332.10652921
19/01/2015,,,,,332.78006873
20/01/2015,,,,,333.47079038
21/01/2015,,,,,333.74398625
22/01/2015,,,,,334.09450172
23/01/2015,,,40706.27271867,,334.03092784
26/01/2015,,,,,334.02405498
27/01/2015,,,,,334.12542955
28/01/2015,,,,,333.95876289
29/01/2015,,,,,334.01546392
30/01/2015,,,39956.95404326,,334.15463918
02/02/2015,50,,,,334.06185567
03/02/2015,40,,,,334.40378007
04/02/2015,30,,,,334.37628866
05/02/2015,20,,,,334.97250859
06/02/2015,10,,,,334.895189
07/02/2015,,,40051.41188838,,
09/02/2015,,,,,335.23883162
10/02/2015,40,,,,336.11168385
11/02/2015,30,,,,336.35395189
12/02/2015,20,,,,336.98453608
13/02/2015,10,,,,337.0137457
15/02/2015,,,40337.54834118,,
16/02/2015,50,,,,337.64261168
17/02/2015,40,,,,338.24914089
18/02/2015,30,,,,339.10137457
19/02/2015,20,,,,
20/02/2015,10,,,,
23/02/2015,,,39441.7024345,,339.29381443
24/02/2015,40,,,,339.51030928
25/02/2015,30,,,,340.70274914
26/02/2015,20,,,,339.09450172
27/02/2015,10,,,,339.26460481
28/02/2015,,,38032.38583011,,
02/03/2015,50,,,,339.21821306
03/03/2015,40,,,,339.85395189
04/03/2015,30,,,,340.06872852
05/03/2015,20,,,,340.96907216
06/03/2015,10,,,,341.15292096
07/03/2015,,,37537.93116448,,
09/03/2015,50,,,,341.31443299
10/03/2015,40,,,,341.57731959
11/03/2015,30,,,,341.67353952
12/03/2015,20,,,,341.61340206
13/03/2015,10,,,,341.48281787
15/03/2015,,,38301.61824972,,
16/03/2015,50,,,,341.08247423
17/03/2015,40,,,,341.65292096
18/03/2015,30,,,,341.78350515
19/03/2015,20,,,,341.91065292
20/03/2015,10,,,,341.87457045
23/03/2015,50,,38223.7,,341.33161512
24/03/2015,40,,,,342.37628866
25/03/2015,30,,,,342.59793814
26/03/2015,20,,,,341.84020619
27/03/2015,10,,,,341.08934708
30/03/2015,,,,,340.5652921
31/03/2015,,,38427.46958957,,341.01202749
01/04/2015,,,,,340.73024055
02/04/2015,,,,,341.13402062
03/04/2015,,,,,341.21134021
06/04/2015,,,,,341.24398625
07/04/2015,,,37802.24935989,,341.31443299
08/04/2015,,,,,341.26460481
09/04/2015,,,,,341.22852234
10/04/2015,,,,,341.08247423
13/04/2015,,,,,340.91924399
14/04/2015,,,,,340.98281787
15/04/2015,,,38590.52085532,,340.71993127
16/04/2015,,,,,340.31099656
17/04/2015,,,,,338.62371134
20/04/2015,,,,,338.54810997
21/04/2015,,,,,338.46219931
22/04/2015,,,,,337.57044674
23/04/2015,,,38464.95419043,,337.45876289
24/04/2015,,,,,337.25257732
27/04/2015,,,,,337.42955326
28/04/2015,,,,,337.29037801
29/04/2015,,,,,337.17010309
30/04/2015,,,38818.55922203,,336.84020619
01/05/2015,,,,,336.63745704
04/05/2015,,,,,336.44158076
05/05/2015,,,,,335.77147766
06/05/2015,,,,,335.55498282
07/05/2015,,,38110.60769722,,334.79553265
08/05/2015,,,,,334.63230241
11/05/2015,,,,,334.26975945
12/05/2015,,,,,334.04295533
13/05/2015,,,,,333.90721649
14/05/2015,,,,,334
15/05/2015,,,39579.52933921,,333.8814433
18/05/2015,,,,,333.45876289
19/05/2015,,,,,333.43642612
20/05/2015,,,,,333.17697595
21/05/2015,,,,,332.77835052
22/05/2015,,,,,332.5137457
23/05/2015,,,39546.10123554,,
25/05/2015,,,,,331.25257732
26/05/2015,,,,,330.75773196
27/05/2015,,,,,329.47594502
28/05/2015,,,,,328.88831615
29/05/2015,,,,,327.71821306
31/05/2015,,,38722.95047783,,
02/06/2015,,,,,326.79037801
03/06/2015,,,,,325.83848797
04/06/2015,,,,,324.8814433
05/06/2015,,,,,322.66494845
07/06/2015,,,38225.28042352,,
08/06/2015,,,,,321.25257732
09/06/2015,,,,,320.69931271
10/06/2015,,,,,320.17353952
11/06/2015,,,,,320.20790378
12/06/2015,,,,,319.9604811
15/06/2015,,,38864.43366189,,321.67182131
16/06/2015,,,,,323.47766323
17/06/2015,,,,,326.28006873
18/06/2015,,,,,328.74914089
19/06/2015,,,,,329.4467354
22/06/2015,,,,,330.45017182
23/06/2015,,,38843.70039497,,331.42611684
24/06/2015,,,,,331.9467354
25/06/2015,,,,,333.77319588
26/06/2015,,,,,334.86769759
29/06/2015,,,,,335.59965636
30/06/2015,,,38179.32422378,,337.3814433
01/07/2015,,,,,338.38316151
02/07/2015,,,,,339.77319588
03/07/2015,,,,,339.64261168
06/07/2015,,,,,338.84536082
07/07/2015,,,37341.088942,,338.92439863
08/07/2015,,,,,337.98109966
09/07/2015,,,,,338.76632302
10/07/2015,,,,,339.08075601
15/07/2015,,,38484.91899482,,
16/07/2015,,,,,340.79209622
17/07/2015,,,,,340.94158076
20/07/2015,,,,,339.59450172
21/07/2015,,,,,339.31099656
22/07/2015,,,,,339.91237113
23/07/2015,,,37850.01294897,,341.38831615
24/07/2015,,,,,341.07560137
27/07/2015,,,,,341.03780069
28/07/2015,,,,,340
29/07/2015,,,,,340.62199313
